student_id,subject,topic,assessment_date,score,max_score,time_spent_minutes,attempts,difficulty_level
STU050,English,Literature,2025-08-26 14:42:01.812758,88.89,100,17,1,Hard
STU050,Computer Science,Web Development,2025-08-29 14:42:01.812758,89.88,100,55,1,Easy
STU050,History,Geography,2025-08-29 14:42:01.812758,84.29,100,53,1,Easy
STU050,English,Reading Comprehension,2025-09-03 14:42:01.812758,96.82,100,66,1,Medium
STU050,History,World Wars,2025-09-29 14:42:01.812758,88.37,100,67,1,Hard
STU050,Computer Science,Databases,2025-10-05 14:42:01.812758,89.1,100,25,1,Medium
STU050,Science,Lab Skills,2025-10-07 14:42:01.812758,90.39,100,55,1,Medium
STU050,Computer Science,Algorithms,2025-10-20 14:42:01.812758,83.43,100,39,1,Hard
STU050,Mathematics,Geometry,2025-10-21 14:42:01.812758,79.66,100,41,1,Medium
STU050,History,World Wars,2025-11-05 14:42:01.812758,78.63,100,82,1,Medium
STU050,Computer Science,Web Development,2025-11-18 14:42:01.812758,84.79,100,89,1,Medium
STU050,Computer Science,Web Development,2025-12-03 14:42:01.812758,84.08,100,20,1,Hard
STU050,Science,Biology,2025-12-13 14:42:01.812758,81.01,100,18,2,Hard
STU050,History,Modern History,2025-12-17 14:42:01.812758,81.49,100,35,1,Hard
STU050,Mathematics,Geometry,2026-01-05 14:42:01.812758,83.17,100,44,1,Hard
STU050,Computer Science,Programming,2026-01-06 14:42:01.812758,84.1,100,66,1,Easy
STU050,History,World Wars,2026-01-10 14:42:01.812758,76.43,100,58,1,Hard
STU050,Computer Science,Web Development,2026-01-15 14:42:01.812758,87.68,100,75,1,Easy
STU050,History,Civics,2026-02-01 14:42:01.812758,81.95,100,18,2,Hard
STU051,History,World Wars,2025-08-11 14:42:01.812758,84.32,100,17,1,Easy
STU051,Computer Science,Databases,2025-08-17 14:42:01.812758,91.91,100,31,1,Medium
STU051,English,Literature,2025-08-17 14:42:01.812758,94.21,100,68,1,Easy
STU051,Science,Lab Skills,2025-08-18 14:42:01.812758,100.0,100,88,1,Medium
STU051,Science,Lab Skills,2025-08-22 14:42:01.812758,89.38,100,87,1,Hard
STU051,English,Vocabulary,2025-08-24 14:42:01.812758,88.7,100,55,2,Medium
STU051,English,Vocabulary,2025-08-30 14:42:01.812758,91.94,100,61,1,Easy
STU051,English,Grammar,2025-08-30 14:42:01.812758,93.77,100,73,1,Medium
STU051,Science,Biology,2025-09-16 14:42:01.812758,80.07,100,36,1,Medium
STU051,History,Ancient History,2025-09-24 14:42:01.812758,88.24,100,51,1,Medium
STU051,Mathematics,Calculus,2025-09-25 14:42:01.812758,83.98,100,62,1,Hard
STU051,History,Ancient History,2025-09-26 14:42:01.812758,82.54,100,28,1,Hard
STU051,Science,Biology,2025-09-29 14:42:01.812758,93.7,100,15,1,Hard
STU051,Mathematics,Algebra,2025-10-07 14:42:01.812758,97.4,100,21,1,Easy
STU051,English,Grammar,2025-10-12 14:42:01.812758,81.33,100,39,1,Medium
STU051,History,Geography,2025-10-18 14:42:01.812758,92.45,100,48,1,Hard
STU051,Mathematics,Geometry,2025-10-24 14:42:01.812758,90.26,100,82,1,Easy
STU051,Computer Science,Databases,2025-10-30 14:42:01.812758,92.39,100,32,1,Medium
STU051,English,Reading Comprehension,2025-11-01 14:42:01.812758,100.0,100,46,1,Medium
STU051,English,Writing,2025-11-06 14:42:01.812758,84.98,100,73,1,Medium
STU051,English,Writing,2025-11-06 14:42:01.812758,88.73,100,75,1,Medium
STU051,Computer Science,Algorithms,2025-12-04 14:42:01.812758,86.22,100,23,1,Medium
STU051,Mathematics,Trigonometry,2025-12-05 14:42:01.812758,87.66,100,84,1,Hard
STU051,History,Civics,2025-12-21 14:42:01.812758,86.77,100,80,1,Medium
STU051,Science,Chemistry,2025-12-24 14:42:01.812758,100.0,100,17,1,Easy
STU051,Mathematics,Statistics,2025-12-30 14:42:01.812758,88.05,100,32,3,Easy
STU051,Mathematics,Trigonometry,2026-01-02 14:42:01.812758,93.52,100,75,1,Medium
STU051,Mathematics,Trigonometry,2026-01-09 14:42:01.812758,94.7,100,20,1,Easy
STU051,Computer Science,Web Development,2026-02-01 14:42:01.812758,90.86,100,19,1,Easy
STU052,History,Geography,2025-08-22 14:42:01.812758,100.0,100,62,1,Hard
STU052,History,World Wars,2025-08-25 14:42:01.812758,90.78,100,83,1,Medium
STU052,Mathematics,Algebra,2025-08-29 14:42:01.812758,96.58,100,20,1,Medium
STU052,Science,Biology,2025-09-03 14:42:01.812758,98.8,100,88,2,Medium
STU052,History,Geography,2025-09-15 14:42:01.812758,97.6,100,67,1,Hard
STU052,Mathematics,Trigonometry,2025-09-26 14:42:01.812758,100.0,100,44,1,Hard
STU052,Mathematics,Trigonometry,2025-09-30 14:42:01.812758,89.48,100,45,1,Hard
STU052,History,Geography,2025-10-18 14:42:01.812758,85.11,100,62,2,Medium
STU052,Computer Science,Web Development,2025-10-27 14:42:01.812758,100.0,100,35,2,Hard
STU052,History,Ancient History,2025-11-05 14:42:01.812758,96.34,100,28,1,Hard
STU052,History,Modern History,2025-11-21 14:42:01.812758,100.0,100,87,1,Easy
STU052,Computer Science,Web Development,2025-11-22 14:42:01.812758,100.0,100,56,1,Hard
STU052,English,Reading Comprehension,2025-12-07 14:42:01.812758,87.46,100,42,3,Medium
STU052,History,Ancient History,2025-12-09 14:42:01.812758,98.53,100,38,1,Medium
STU052,English,Grammar,2025-12-20 14:42:01.812758,86.21,100,23,1,Hard
STU052,Computer Science,Data Structures,2025-12-20 14:42:01.812758,85.85,100,19,1,Medium
STU052,Science,Biology,2025-12-22 14:42:01.812758,94.58,100,75,1,Easy
STU052,Science,Chemistry,2025-12-24 14:42:01.812758,93.92,100,72,2,Hard
STU052,English,Writing,2026-01-11 14:42:01.812758,94.79,100,81,1,Hard
STU052,Science,Lab Skills,2026-01-13 14:42:01.812758,96.1,100,45,1,Medium
STU052,Science,Environmental Science,2026-01-16 14:42:01.812758,95.65,100,54,1,Hard
STU052,English,Vocabulary,2026-01-20 14:42:01.812758,94.48,100,68,1,Easy
STU053,Science,Physics,2025-08-09 14:42:01.812758,86.92,100,35,1,Easy
STU053,English,Vocabulary,2025-08-13 14:42:01.812758,80.32,100,42,1,Hard
STU053,Computer Science,Data Structures,2025-08-19 14:42:01.812758,83.98,100,43,1,Hard
STU053,Science,Environmental Science,2025-08-20 14:42:01.812758,82.66,100,67,1,Easy
STU053,English,Writing,2025-08-23 14:42:01.812758,84.29,100,59,1,Hard
STU053,Computer Science,Web Development,2025-08-23 14:42:01.812758,66.73,100,15,1,Hard
STU053,Mathematics,Statistics,2025-08-23 14:42:01.812758,84.43,100,36,1,Easy
STU053,English,Reading Comprehension,2025-09-12 14:42:01.812758,91.07,100,37,1,Hard
STU053,History,Ancient History,2025-09-18 14:42:01.812758,84.44,100,22,1,Easy
STU053,English,Vocabulary,2025-09-27 14:42:01.812758,85.04,100,41,1,Hard
STU053,History,World Wars,2025-10-01 14:42:01.812758,91.31,100,35,2,Hard
STU053,English,Writing,2025-10-04 14:42:01.812758,80.04,100,66,2,Hard
STU053,History,Geography,2025-10-06 14:42:01.812758,72.16,100,41,1,Easy
STU053,English,Vocabulary,2025-10-21 14:42:01.812758,81.17,100,46,2,Easy
STU053,Computer Science,Web Development,2025-10-21 14:42:01.812758,85.98,100,23,1,Easy
STU053,Computer Science,Algorithms,2025-10-27 14:42:01.812758,77.23,100,23,1,Medium
STU053,History,World Wars,2025-10-28 14:42:01.812758,78.9,100,48,2,Easy
STU053,English,Reading Comprehension,2025-11-14 14:42:01.812758,84.18,100,50,2,Easy
STU053,Computer Science,Web Development,2025-11-20 14:42:01.812758,91.63,100,63,1,Medium
STU053,Science,Lab Skills,2025-12-06 14:42:01.812758,80.76,100,73,1,Easy
STU053,Computer Science,Web Development,2025-12-09 14:42:01.812758,80.0,100,41,1,Medium
STU053,Science,Physics,2025-12-10 14:42:01.812758,90.83,100,69,2,Hard
STU053,Mathematics,Calculus,2025-12-25 14:42:01.812758,83.27,100,84,1,Hard
STU053,Computer Science,Databases,2026-01-02 14:42:01.812758,85.21,100,85,1,Easy
STU053,English,Vocabulary,2026-01-04 14:42:01.812758,75.2,100,68,2,Easy
STU053,History,Ancient History,2026-01-11 14:42:01.812758,79.05,100,78,1,Hard
STU053,History,World Wars,2026-01-13 14:42:01.812758,82.35,100,65,1,Medium
STU053,Mathematics,Geometry,2026-01-15 14:42:01.812758,80.19,100,59,2,Easy
STU053,Computer Science,Algorithms,2026-01-29 14:42:01.812758,95.21,100,56,1,Easy
STU053,Computer Science,Web Development,2026-01-31 14:42:01.812758,94.02,100,51,1,Medium
STU054,English,Writing,2025-08-13 14:42:01.812758,93.62,100,60,1,Medium
STU054,Mathematics,Trigonometry,2025-08-20 14:42:01.812758,90.52,100,17,1,Hard
STU054,Science,Environmental Science,2025-09-18 14:42:01.812758,81.37,100,18,1,Hard
STU054,Computer Science,Algorithms,2025-09-19 14:42:01.812758,88.58,100,89,1,Easy
STU054,English,Grammar,2025-09-24 14:42:01.812758,86.97,100,42,1,Medium
STU054,Science,Environmental Science,2025-09-29 14:42:01.812758,86.45,100,80,1,Hard
STU054,Computer Science,Programming,2025-10-04 14:42:01.812758,94.31,100,40,1,Hard
STU054,Mathematics,Algebra,2025-10-07 14:42:01.812758,84.73,100,69,2,Easy
STU054,History,Ancient History,2025-10-08 14:42:01.812758,86.58,100,36,1,Easy
STU054,Computer Science,Data Structures,2025-11-10 14:42:01.812758,100.0,100,26,1,Medium
STU054,Mathematics,Statistics,2025-11-20 14:42:01.812758,79.52,100,57,1,Medium
STU054,Science,Chemistry,2025-11-22 14:42:01.812758,96.78,100,80,1,Medium
STU054,Computer Science,Web Development,2025-12-12 14:42:01.812758,89.59,100,17,2,Medium
STU054,Mathematics,Algebra,2025-12-14 14:42:01.812758,86.72,100,40,2,Medium
STU054,Computer Science,Web Development,2025-12-15 14:42:01.812758,91.03,100,51,2,Easy
STU054,History,World Wars,2025-12-16 14:42:01.812758,75.93,100,55,1,Hard
STU054,History,World Wars,2025-12-20 14:42:01.812758,84.77,100,17,2,Hard
STU054,History,Modern History,2025-12-23 14:42:01.812758,81.57,100,35,1,Hard
STU054,English,Literature,2025-12-26 14:42:01.812758,89.52,100,25,1,Hard
STU054,Mathematics,Geometry,2025-12-31 14:42:01.812758,80.17,100,67,3,Medium
STU054,Science,Biology,2026-01-01 14:42:01.812758,82.89,100,84,1,Medium
STU054,English,Reading Comprehension,2026-01-06 14:42:01.812758,82.27,100,41,1,Medium
STU054,Science,Biology,2026-01-08 14:42:01.812758,90.42,100,34,3,Hard
STU054,Science,Lab Skills,2026-01-13 14:42:01.812758,90.97,100,49,2,Hard
STU055,Mathematics,Calculus,2025-08-07 14:42:01.812758,84.56,100,42,3,Medium
STU055,Computer Science,Data Structures,2025-08-10 14:42:01.812758,94.37,100,58,1,Medium
STU055,Mathematics,Statistics,2025-08-15 14:42:01.812758,90.03,100,51,2,Hard
STU055,Science,Environmental Science,2025-08-25 14:42:01.812758,92.1,100,80,1,Medium
STU055,History,Civics,2025-08-31 14:42:01.812758,87.66,100,67,1,Hard
STU055,Computer Science,Data Structures,2025-09-05 14:42:01.812758,91.54,100,44,2,Hard
STU055,English,Reading Comprehension,2025-09-07 14:42:01.812758,91.65,100,50,1,Hard
STU055,History,Ancient History,2025-09-26 14:42:01.812758,96.84,100,50,1,Hard
STU055,Computer Science,Algorithms,2025-09-28 14:42:01.812758,93.1,100,26,1,Medium
STU055,Mathematics,Geometry,2025-10-11 14:42:01.812758,78.93,100,85,1,Hard
STU055,History,Ancient History,2025-10-15 14:42:01.812758,82.16,100,42,1,Hard
STU055,Computer Science,Data Structures,2025-10-24 14:42:01.812758,93.5,100,89,1,Easy
STU055,Mathematics,Geometry,2025-11-06 14:42:01.812758,92.8,100,20,1,Medium
STU055,English,Reading Comprehension,2025-11-15 14:42:01.812758,92.1,100,77,1,Hard
STU055,English,Vocabulary,2025-11-21 14:42:01.812758,87.15,100,74,1,Easy
STU055,Computer Science,Web Development,2025-11-24 14:42:01.812758,79.85,100,29,1,Hard
STU055,Computer Science,Web Development,2025-11-30 14:42:01.812758,93.38,100,44,1,Easy
STU055,Mathematics,Trigonometry,2025-12-11 14:42:01.812758,96.23,100,52,1,Hard
STU055,English,Literature,2025-12-30 14:42:01.812758,85.36,100,51,2,Easy
STU055,Mathematics,Algebra,2026-01-04 14:42:01.812758,79.34,100,27,1,Medium
STU055,Computer Science,Databases,2026-01-11 14:42:01.812758,92.41,100,60,1,Hard
STU055,History,World Wars,2026-01-14 14:42:01.812758,95.52,100,80,1,Medium
STU055,Computer Science,Data Structures,2026-01-15 14:42:01.812758,91.45,100,72,2,Easy
STU055,History,World Wars,2026-01-21 14:42:01.812758,100.0,100,54,1,Easy
STU055,Computer Science,Algorithms,2026-01-22 14:42:01.812758,97.19,100,32,3,Easy
STU056,History,Geography,2025-08-19 14:42:01.812758,65.12,100,42,1,Hard
STU056,History,Civics,2025-08-21 14:42:01.812758,83.45,100,77,1,Easy
STU056,Science,Physics,2025-08-25 14:42:01.812758,82.5,100,87,1,Hard
STU056,Computer Science,Databases,2025-09-07 14:42:01.812758,66.18,100,21,1,Easy
STU056,Science,Environmental Science,2025-09-14 14:42:01.812758,73.88,100,48,1,Easy
STU056,Computer Science,Databases,2025-09-15 14:42:01.812758,69.97,100,69,1,Medium
STU056,Mathematics,Algebra,2025-10-01 14:42:01.812758,81.86,100,41,1,Medium
STU056,English,Literature,2025-10-03 14:42:01.812758,70.3,100,61,1,Easy
STU056,Science,Physics,2025-10-05 14:42:01.812758,65.96,100,26,1,Hard
STU056,History,Ancient History,2025-10-06 14:42:01.812758,64.39,100,82,1,Medium
STU056,English,Grammar,2025-10-12 14:42:01.812758,78.35,100,29,1,Medium
STU056,Science,Biology,2025-10-21 14:42:01.812758,70.3,100,61,1,Hard
STU056,History,Civics,2025-10-28 14:42:01.812758,86.55,100,76,3,Easy
STU056,Computer Science,Programming,2025-10-30 14:42:01.812758,60.57,100,58,1,Hard
STU056,Computer Science,Data Structures,2025-10-31 14:42:01.812758,78.26,100,29,1,Easy
STU056,Science,Biology,2025-11-08 14:42:01.812758,75.07,100,70,1,Hard
STU056,History,Ancient History,2025-11-08 14:42:01.812758,74.29,100,52,1,Medium
STU056,English,Reading Comprehension,2025-11-09 14:42:01.812758,78.48,100,15,1,Easy
STU056,History,Ancient History,2025-11-18 14:42:01.812758,60.1,100,16,2,Hard
STU056,Mathematics,Trigonometry,2025-11-19 14:42:01.812758,66.39,100,47,2,Hard
STU056,History,Modern History,2025-12-03 14:42:01.812758,73.96,100,29,1,Medium
STU056,English,Grammar,2025-12-03 14:42:01.812758,79.35,100,88,1,Hard
STU056,Mathematics,Statistics,2025-12-23 14:42:01.812758,77.48,100,27,1,Medium
STU056,Mathematics,Calculus,2026-01-03 14:42:01.812758,80.35,100,24,1,Hard
STU056,English,Literature,2026-01-05 14:42:01.812758,78.19,100,23,1,Medium
STU056,Computer Science,Programming,2026-01-20 14:42:01.812758,77.97,100,75,1,Hard
STU056,Computer Science,Algorithms,2026-01-26 14:42:01.812758,66.82,100,85,1,Medium
STU056,History,Civics,2026-01-30 14:42:01.812758,72.21,100,62,1,Medium
STU056,English,Vocabulary,2026-01-31 14:42:01.812758,71.4,100,19,2,Medium
STU057,History,Ancient History,2025-08-22 14:42:01.812758,76.03,100,60,1,Medium
STU057,English,Grammar,2025-08-25 14:42:01.812758,69.2,100,65,2,Easy
STU057,Mathematics,Trigonometry,2025-08-27 14:42:01.812758,56.99,100,32,1,Easy
STU057,Science,Environmental Science,2025-08-31 14:42:01.812758,54.11,100,40,1,Easy
STU057,Science,Biology,2025-09-14 14:42:01.812758,70.75,100,56,2,Hard
STU057,Science,Biology,2025-09-21 14:42:01.812758,56.28,100,19,2,Hard
STU057,Science,Lab Skills,2025-09-23 14:42:01.812758,64.5,100,51,1,Medium
STU057,Mathematics,Trigonometry,2025-09-27 14:42:01.812758,63.98,100,21,1,Medium
STU057,English,Literature,2025-09-28 14:42:01.812758,56.76,100,54,1,Easy
STU057,Mathematics,Trigonometry,2025-10-09 14:42:01.812758,62.04,100,74,2,Easy
STU057,English,Literature,2025-11-07 14:42:01.812758,56.99,100,22,2,Hard
STU057,Computer Science,Data Structures,2025-11-09 14:42:01.812758,54.03,100,53,2,Hard
STU057,English,Literature,2025-11-17 14:42:01.812758,61.44,100,83,1,Easy
STU057,Computer Science,Databases,2025-11-19 14:42:01.812758,51.83,100,36,1,Medium
STU057,History,Geography,2025-11-25 14:42:01.812758,50.15,100,79,1,Medium
STU057,Computer Science,Programming,2025-11-29 14:42:01.812758,59.6,100,37,1,Medium
STU057,History,Ancient History,2025-12-04 14:42:01.812758,46.56,100,27,1,Easy
STU057,English,Grammar,2025-12-08 14:42:01.812758,66.6,100,16,1,Easy
STU057,History,Geography,2025-12-19 14:42:01.812758,56.91,100,53,2,Easy
STU057,Computer Science,Algorithms,2025-12-21 14:42:01.812758,67.33,100,73,1,Hard
STU057,History,Modern History,2025-12-24 14:42:01.812758,54.88,100,61,1,Hard
STU057,Computer Science,Databases,2025-12-29 14:42:01.812758,59.27,100,35,1,Hard
STU057,Science,Physics,2026-01-09 14:42:01.812758,62.03,100,78,2,Medium
STU057,Science,Environmental Science,2026-01-14 14:42:01.812758,69.31,100,59,1,Easy
STU057,History,Geography,2026-01-19 14:42:01.812758,61.52,100,56,1,Medium
STU057,History,Ancient History,2026-01-23 14:42:01.812758,68.94,100,40,1,Easy
STU058,English,Reading Comprehension,2025-08-16 14:42:01.812758,79.3,100,55,1,Hard
STU058,Mathematics,Calculus,2025-08-18 14:42:01.812758,79.9,100,41,2,Medium
STU058,Computer Science,Web Development,2025-08-19 14:42:01.812758,81.73,100,37,1,Easy
STU058,History,World Wars,2025-08-20 14:42:01.812758,74.08,100,31,1,Hard
STU058,English,Literature,2025-09-12 14:42:01.812758,82.67,100,41,1,Medium
STU058,History,World Wars,2025-09-12 14:42:01.812758,89.58,100,56,1,Easy
STU058,History,Ancient History,2025-09-30 14:42:01.812758,76.75,100,50,2,Hard
STU058,History,Civics,2025-09-30 14:42:01.812758,78.51,100,27,1,Medium
STU058,History,World Wars,2025-10-06 14:42:01.812758,75.87,100,62,2,Easy
STU058,Computer Science,Web Development,2025-10-08 14:42:01.812758,80.32,100,28,1,Easy
STU058,Mathematics,Trigonometry,2025-10-23 14:42:01.812758,83.5,100,71,1,Medium
STU058,English,Writing,2025-10-27 14:42:01.812758,83.49,100,58,1,Hard
STU058,History,Geography,2025-11-26 14:42:01.812758,78.69,100,33,1,Medium
STU058,Computer Science,Programming,2025-12-15 14:42:01.812758,86.21,100,50,1,Easy
STU058,English,Reading Comprehension,2025-12-22 14:42:01.812758,77.39,100,27,2,Hard
STU058,Science,Chemistry,2025-12-23 14:42:01.812758,78.14,100,36,1,Hard
STU058,History,World Wars,2025-12-29 14:42:01.812758,80.23,100,45,1,Medium
STU058,English,Reading Comprehension,2026-01-08 14:42:01.812758,85.42,100,37,1,Medium
STU058,Mathematics,Algebra,2026-01-11 14:42:01.812758,73.76,100,40,1,Medium
STU058,Computer Science,Data Structures,2026-01-13 14:42:01.812758,75.09,100,27,1,Hard
STU058,English,Reading Comprehension,2026-01-13 14:42:01.812758,86.17,100,41,1,Easy
STU058,History,Geography,2026-01-26 14:42:01.812758,80.2,100,88,2,Hard
STU059,English,Literature,2025-08-08 14:42:01.812758,100.0,100,45,1,Medium
STU059,Science,Lab Skills,2025-08-13 14:42:01.812758,100.0,100,65,1,Medium
STU059,History,Ancient History,2025-08-14 14:42:01.812758,100.0,100,44,2,Easy
STU059,Science,Lab Skills,2025-08-19 14:42:01.812758,100.0,100,54,1,Hard
STU059,Mathematics,Statistics,2025-08-21 14:42:01.812758,100.0,100,67,1,Hard
STU059,Computer Science,Web Development,2025-08-28 14:42:01.812758,100.0,100,62,2,Hard
STU059,English,Grammar,2025-09-07 14:42:01.812758,100.0,100,35,1,Medium
STU059,History,World Wars,2025-09-19 14:42:01.812758,100.0,100,83,1,Medium
STU059,History,World Wars,2025-09-21 14:42:01.812758,100.0,100,58,3,Medium
STU059,History,Geography,2025-10-01 14:42:01.812758,100.0,100,71,1,Easy
STU059,History,World Wars,2025-10-04 14:42:01.812758,100.0,100,24,1,Easy
STU059,Computer Science,Databases,2025-10-07 14:42:01.812758,100.0,100,63,1,Easy
STU059,Mathematics,Geometry,2025-10-15 14:42:01.812758,100.0,100,85,1,Medium
STU059,Science,Lab Skills,2025-10-15 14:42:01.812758,100.0,100,19,1,Medium
STU059,Science,Lab Skills,2025-10-26 14:42:01.812758,98.49,100,84,2,Medium
STU059,Computer Science,Web Development,2025-10-28 14:42:01.812758,100.0,100,48,1,Hard
STU059,Mathematics,Calculus,2025-11-04 14:42:01.812758,100.0,100,43,1,Easy
STU059,Computer Science,Programming,2025-11-04 14:42:01.812758,100.0,100,41,1,Hard
STU059,Computer Science,Web Development,2025-11-09 14:42:01.812758,100.0,100,84,1,Easy
STU059,Mathematics,Trigonometry,2025-11-13 14:42:01.812758,100.0,100,67,1,Easy
STU059,Mathematics,Statistics,2025-11-26 14:42:01.812758,100.0,100,62,1,Hard
STU059,Science,Lab Skills,2025-12-05 14:42:01.812758,100.0,100,24,1,Hard
STU059,English,Reading Comprehension,2025-12-12 14:42:01.812758,100.0,100,65,1,Medium
STU059,History,Geography,2025-12-16 14:42:01.812758,100.0,100,21,2,Easy
STU059,English,Grammar,2025-12-20 14:42:01.812758,98.38,100,17,1,Hard
STU059,Science,Chemistry,2025-12-25 14:42:01.812758,100.0,100,67,1,Hard
STU059,Mathematics,Geometry,2026-01-08 14:42:01.812758,97.57,100,67,1,Hard
STU059,Mathematics,Trigonometry,2026-01-10 14:42:01.812758,100.0,100,34,2,Medium
STU059,Mathematics,Calculus,2026-01-25 14:42:01.812758,100.0,100,41,1,Hard
STU059,History,Modern History,2026-01-29 14:42:01.812758,100.0,100,39,1,Hard
STU060,Mathematics,Statistics,2025-08-18 14:42:01.812758,97.38,100,67,1,Easy
STU060,Mathematics,Statistics,2025-08-21 14:42:01.812758,97.61,100,36,1,Hard
STU060,Science,Chemistry,2025-09-04 14:42:01.812758,95.99,100,80,1,Easy
STU060,Science,Physics,2025-09-19 14:42:01.812758,100.0,100,42,1,Hard
STU060,Mathematics,Algebra,2025-09-22 14:42:01.812758,93.43,100,81,1,Hard
STU060,Science,Chemistry,2025-10-04 14:42:01.812758,89.84,100,41,1,Medium
STU060,Mathematics,Geometry,2025-10-06 14:42:01.812758,99.88,100,55,1,Easy
STU060,Computer Science,Data Structures,2025-10-09 14:42:01.812758,89.57,100,45,3,Hard
STU060,Computer Science,Data Structures,2025-10-10 14:42:01.812758,100.0,100,44,1,Medium
STU060,Mathematics,Geometry,2025-10-25 14:42:01.812758,95.12,100,40,1,Hard
STU060,Science,Physics,2025-10-28 14:42:01.812758,91.45,100,24,1,Medium
STU060,Science,Environmental Science,2025-11-07 14:42:01.812758,100.0,100,72,2,Easy
STU060,History,World Wars,2025-11-07 14:42:01.812758,97.13,100,76,1,Medium
STU060,History,World Wars,2025-11-07 14:42:01.812758,100.0,100,61,1,Easy
STU060,Mathematics,Geometry,2025-11-13 14:42:01.812758,100.0,100,15,1,Medium
STU060,History,Civics,2025-12-16 14:42:01.812758,98.87,100,61,1,Hard
STU060,Science,Biology,2025-12-24 14:42:01.812758,96.24,100,23,1,Easy
STU060,History,Civics,2026-01-08 14:42:01.812758,95.46,100,16,3,Easy
STU060,English,Vocabulary,2026-01-20 14:42:01.812758,87.83,100,68,1,Easy
STU060,Science,Lab Skills,2026-01-21 14:42:01.812758,100.0,100,65,1,Hard
STU060,Science,Chemistry,2026-02-01 14:42:01.812758,100.0,100,62,1,Hard
STU061,English,Vocabulary,2025-08-08 14:42:01.812758,82.86,100,54,1,Easy
STU061,Science,Chemistry,2025-08-10 14:42:01.812758,88.34,100,86,1,Medium
STU061,English,Writing,2025-08-24 14:42:01.812758,85.62,100,82,1,Hard
STU061,Science,Lab Skills,2025-08-29 14:42:01.812758,85.84,100,61,2,Hard
STU061,History,Ancient History,2025-08-31 14:42:01.812758,91.06,100,26,1,Hard
STU061,English,Grammar,2025-09-03 14:42:01.812758,76.66,100,37,1,Medium
STU061,Computer Science,Algorithms,2025-09-10 14:42:01.812758,91.93,100,58,1,Easy
STU061,History,Geography,2025-10-06 14:42:01.812758,93.95,100,15,1,Easy
STU061,Computer Science,Data Structures,2025-10-10 14:42:01.812758,82.57,100,89,2,Medium
STU061,Science,Biology,2025-10-10 14:42:01.812758,81.2,100,50,1,Easy
STU061,History,Geography,2025-10-15 14:42:01.812758,87.25,100,34,1,Hard
STU061,English,Vocabulary,2025-10-17 14:42:01.812758,98.68,100,86,1,Hard
STU061,Computer Science,Programming,2025-10-20 14:42:01.812758,91.0,100,58,1,Medium
STU061,Mathematics,Trigonometry,2025-10-24 14:42:01.812758,87.12,100,77,1,Medium
STU061,Computer Science,Algorithms,2025-10-27 14:42:01.812758,95.7,100,40,1,Medium
STU061,English,Grammar,2025-11-17 14:42:01.812758,94.76,100,47,1,Hard
STU061,Mathematics,Algebra,2025-12-11 14:42:01.812758,86.89,100,72,1,Easy
STU061,Science,Biology,2025-12-12 14:42:01.812758,84.97,100,38,3,Medium
STU061,Computer Science,Programming,2025-12-15 14:42:01.812758,91.81,100,27,3,Medium
STU061,History,World Wars,2025-12-17 14:42:01.812758,91.89,100,33,1,Hard
STU061,English,Vocabulary,2025-12-25 14:42:01.812758,79.4,100,75,1,Medium
STU061,Science,Chemistry,2026-01-24 14:42:01.812758,86.33,100,37,1,Easy
STU061,Mathematics,Geometry,2026-01-25 14:42:01.812758,77.52,100,58,1,Medium
STU061,English,Vocabulary,2026-01-27 14:42:01.812758,87.16,100,17,2,Hard
STU062,History,Civics,2025-08-06 14:42:01.812758,73.22,100,19,1,Easy
STU062,History,Ancient History,2025-08-10 14:42:01.812758,83.91,100,36,1,Medium
STU062,English,Grammar,2025-08-22 14:42:01.812758,73.86,100,80,1,Easy
STU062,History,Geography,2025-08-23 14:42:01.812758,67.02,100,79,1,Hard
STU062,Science,Environmental Science,2025-08-30 14:42:01.812758,84.24,100,72,1,Medium
STU062,Mathematics,Geometry,2025-09-02 14:42:01.812758,87.73,100,50,1,Medium
STU062,English,Literature,2025-09-14 14:42:01.812758,67.89,100,51,1,Medium
STU062,Computer Science,Web Development,2025-09-14 14:42:01.812758,77.01,100,71,1,Medium
STU062,Science,Lab Skills,2025-09-17 14:42:01.812758,84.36,100,71,1,Medium
STU062,Computer Science,Programming,2025-10-03 14:42:01.812758,74.27,100,20,1,Hard
STU062,Computer Science,Databases,2025-10-15 14:42:01.812758,70.23,100,60,2,Medium
STU062,History,World Wars,2025-10-18 14:42:01.812758,76.59,100,30,3,Easy
STU062,Science,Chemistry,2025-10-22 14:42:01.812758,83.22,100,29,1,Easy
STU062,Mathematics,Geometry,2025-11-15 14:42:01.812758,84.43,100,54,1,Easy
STU062,Computer Science,Programming,2025-11-18 14:42:01.812758,84.54,100,85,2,Medium
STU062,Science,Environmental Science,2025-11-19 14:42:01.812758,73.43,100,77,1,Easy
STU062,English,Literature,2025-11-26 14:42:01.812758,65.75,100,48,1,Hard
STU062,Mathematics,Statistics,2025-11-27 14:42:01.812758,77.64,100,88,1,Hard
STU062,History,World Wars,2025-12-04 14:42:01.812758,71.88,100,64,1,Easy
STU062,English,Reading Comprehension,2025-12-05 14:42:01.812758,82.61,100,71,1,Medium
STU062,History,Modern History,2025-12-09 14:42:01.812758,77.77,100,51,1,Hard
STU062,Computer Science,Data Structures,2025-12-10 14:42:01.812758,74.89,100,47,1,Medium
